1094;"à prio récent";"Story";"DM1 15-XX Perform Lot 1B";;;"Perform - Lot 1B - Ouverture de parcours
POCD (Convergent et Mobile)
Ouverture des parcours de Modification, de déménagement et d'acquisition de Terminal pour un client ayant une portabilité entrante";"un client ayant une portabilité entrante puisse faire un parcours de modif (MS uniquement), de déménagement iso-offre (MS uniquement) ou une commande de terminal Perform";"Xavier";;"Suppression RG1.909 : blocage en POCD QUAD
Modification RG1.81 : Ne plus bloquer le cas de portabilité en choix Mobile
Création RG1bis.xx (avec gestion d’un message) pour ouvrir les opérations Modifier, Déménager et Terminal seul (Mobile et Convergent)
";;5;5;;;"RG1: http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.CasnonSoftnonRedirect
RG1bis: http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.CasnonOpSoftnonRedirect
";;;;;"finLigne"
"H1562";"à prio récent";"délégué";"COSI S2D0 (700)";"#N/A";"conseiller 700";"connaitre les correspondances sur ajout d'option mobiles qui ne seront pas envoyées

Maquette à confirmer
à reporter BL Open";"d'informer le client et appliquer les consignes métier pour que les documents soient réenvoyés";;;"Ecran confirmation de commande

modifier la présentation du message associé aux KO SCRIBE
présentation sous forme d'une liste des envois ko pour la revue de commande et pour chaque option concernée (voir maquette)
Q : ";"Soft";5;5;;;;;;;;"finLigne"
1033;"à prio récent";"Story";"Perform";;;"CR pro
indiquer dans le CCO sur les commandes mobile que le client est pro";"ne pas provoquer de KO lors de l'appel à la VAD en Service client en attendant un refonte de la gestion du holder sur les commande mobile";"Stéphanie";"vérifier l'alimentation du CCO pour un PPP :

holder.legacyPartyInfo.civility civilité du tiers : à valoriser par la civilité du tiers titulaire de la commande
holder.legacyPartyInfo.lastName nom du tiers : à valoriser par le nom du tiers titulaire de la commande
holder.legacyPartyInfo.firstName prénom du tiers : à valoriser par le prénom du tiers titulaire de la commande
holder.partyType typologie du tiers : à valoriser par la typologie du tiers titulaire de la commande = ""Person""
holder.legacyPartyInfo.marketSegment segment de marché du tiers : à valoriser par le segment de marché du tiers titulaire de la commande = ""Professional""
holder.legacyPartyInfo.siret siret du tiers : à valoriser par le siret du tiers titulaire de la commande
holder.legacyPartyInfo.isProfessional indique que le titulaire du contrat cible est une personne physique professionnelle = true


vérifier l'alimentation du CCO pour un PPP :

holder.legacyPartyInfo.socialReason raison sociale du tiers : à valoriser par la raison sociale du tiers titulaire de la commande
holder.partyType typologie du tiers : à valoriser par la typologie du tiers titulaire de la commande = «Organization»
holder. legacyPartyInfo.marketSegment segment de marché du tiers : à valoriser par le segment de marché du tiers titulaire de la commande = Professional»
holder.legacyPartyInfo.siret siret du tiers : à valoriser par le siret du tiers titulaire de la commande
";;;;;;;;;;;;"finLigne"
1036;"à prio récent";"Story";"Perform";;;"CR pro
Parcours mobile pur : proposer les prix HT pour les pro";;;;"écrans concernés : panier; popup choix terminal; configurateur, récap configuration
gestion dans ipay : HT ou TTC; dans le CCO et pour la VAD : HT ou TTC
désactivation  du bloc contact pro (utile seulement pour Parsifal)
acq Na mobile : ajouter choix typologie ?
impact avec les parcours formulaire pro pour ne pas les activer
désactivation de la synthèse ""pro"" pour mercure dans l'écran de récap de la commande
impact documents";;;;;;;;;;;"finLigne"
1063;"à prio récent";"Story";"14-XXX PCM AVANTAGEUX";"S.O.";;"Mettre un picto PCM AVANTAGEUX sur retour du FAGLA avec un id = 10";"A confirmer - en attente budget";"Christophe";;"
Q : ";"Soft";2;2;;;;;;;;"finLigne"
0987;"à prio récent";"Story";"Perform";;;"Perform - CR clé lettrage
Transmettre les codes agence/code enseigne à Cormoran
Intégration wsdl CCO v4 + alimentation des champs";"En attente de la wsdl CCO (v4)";"Xavier";;;"Soft";5;;;;;;;;;"finLigne"
1008;"à prio récent";"Story";"Perform";;;"Divers : renommage de 5 classifications
Remplacer 
- C_PLAY_MOBILE par C_PLAY_MOBILE_DISE
- C_PLAY_MOBILE_QUAD par C_PLAY_MOBILE_ADV
- CLASSIF_PLAY_VOIP par C_PLAY_VOIP
- CLASSIF_PLAY_TELEVISION par C_PLAY_TELEVISION
- CLASSIF_PLAY_INTERNET par C_PLAY_INTERNET";"quand le catalogue contenat les 5 nouvelles classifications sera en PROD";"Didier";;;"Soft
FACADE
CATALOGUE";5;3;;"Catalogue 364";;;;;;"finLigne"
0960;"à prio récent";;"Perform";;;"guideline MOBIL / OPEN multi-lignes
En cas de migration vers un forfait OPEML ou d'acquisition d'un forfait OPEML
- proposer le bloc de saisie du MSISDN du contrat proincipal et remonter le parc correspondant";"Il s'agit de reprendre ce qui est fait dans l'actuelle guideline OPEML ";"Didier";;;"Soft";5;;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.PriseCommandeQuad.AccueilGuidelineOpenMultiMobileDataViaPocD";;;;;"finLigne"
0961;"à prio récent";;"Perform";;;"guideline MOBIL / OPEN multi-lignes
Détermination de l'action demandée
- acquistion OPEML (si nouvelle ligne)
- migration vers OPEML (si forfait en parc non OPEML)
- migration intra-gamme (si forfait en parc déjà OPEML)
contrôles d'éligibilité";"Il s'agit de reprendre et d'adapter ce qui est fait dans l'actuelle guideline OPEML";"Didier";;;"Soft";13;;;;;;;;;"finLigne"
0962;"à prio récent";;"Perform";;;"guideline MOBIL / OPEN multi-lignes
Acquistion OPEML (si nouvelle ligne)
- intégrer les 2 questions concernant les titulaires et la facturation";"Il s'agit de reprendre ce qui est fait dans l'actuelle guideline OPEML";"Didier";;;"Soft";8;;;;;;;;;"finLigne"
0963;"à prio récent";;"Perform";;;"guideline MOBIL / OPEN multi-lignes
Alimentation d'AGC";"Il s'agit de reprendre ce qui est fait dans l'actuelle guideline OPEML";"Didier";;;"Soft";5;;;;;;;;;"finLigne"
0955;"à prio récent";"Story";"Referentiel OPS";"S.O.";;"Perform injecteur
Dans le cas de l'injection d'une commande avec une oc convergente avec droitModelisationOpsMobile chercher la VF présente dans la trame et la convertir en VPC via l'api kernel pour transformer la VF en VPC";"Qualif uniquement
afin de la prendre en compte dans le choix de l'offre";"Philippe/Didier/Carole";"A décaler pour tests?";"
Q : déjà pris en compte
faire maj Fitness";"Soft";0;0;;;;;;;;"finLigne"
1014;"à prio récent";;"Perform";;;"RCS boutique - terminal seul en SOFT/IODA/SOFT";;;;;"Soft";;;;;;;;;;"finLigne"
1053;"à prio récent";"Story";"14S068 - COSI-Ravitailleur utilisation adresse mail au 700";;"Vendeur au 700
 en mode COSI";"Répercuter l'adresse mail de contact reçue de Chorus dans les IHM et dans la commande. L'adresse mail provient du référentiel Cliper et sert à alimenter la facture électronique, l'essentiel de ma commande et le suivi de commande";"afin de n'avoir qu'une seule adresse mail de contact pour toutes les correspondances client";"Mathieu";;"Dépendance story catalogue N° xxx (à définir)";;13;13;;;;;;;;"finLigne"
1052;"à prio récent";"Story";"Perform";;;"Perform - CR filtrage des offres
Intégration d'une nouvelle version kernel
Ajout du paramètre codeEnseigne dans les requêtes du getEligibleOffersForMigration et du getEligibleContractsForAcquisition";"Dépendance ICON. Sotry 1547";"Didier";;;"SOFT
ICON 1457";5;5;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AffichageDesContratsOps";;;;;"finLigne"
1015;"à prio récent";"Story";"Perform";;;"Provision retours QPM";;;;;;20;20;;;;;;;;"finLigne"
1041;;;;;;"Nettoyage du switch switch : mode.disablePOCDAcqMobil mis en place dans la story 1039";;;;;;;;;;;;;;;"finLigne"
"#";"à prio";"it.";;"pas de N° itération";;"ITERATION à prio";;" ";;;;246;246;0;;;0;;;;"finLigne"
1004;"à prio";;"Perform";;;"Perform:
En commande de Terminal seul, en canal distant, ne pas présenter le bloc Contrat Orange à l'écran de récap";"Aucun contrat à envoyer ou à imprimer";"Xavier";;"A confirmer";;3;3;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AfficherRevueDeContrat";;;;;"finLigne"
0954;"à prio";"Story";"COSI C: DM 12-204";"S.O.";;"Maj du message à la validation de la commande sur erreur BDD 10040 et 10039";;"Christophe";;"
Q : ";"Soft";5;5;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.CompteRenduCommande";;;;;"finLigne"
0958;"à prio";"Story";"Retour prod";"S.O.";;"Refactor des filtres liés à l'éligiblité des offres";;"Christophe";;"
Q : ";"Soft";;0;;;;;;;;"finLigne"
0933;"à prio";"Story";"COSI C: DM 12-204";"S.O.";;"Reprendre story 1562 du BL HOME";;;;"
Q : ";"Soft";0;0;;;;;;;;"finLigne"
0906;"à prio";"Story";"DM 13-115 Soft N2 - Pass Cumulables";;;"Pass cumulable : 
renommer la classification C_SO_MOBILE_PONCTUELS en C_SO_MOBILE_CUMULABLE";"renommer la classification C_SO_MOBILE_PONCTUELS en C_SO_MOBILE_CUMULABLE";"Christophe";;;;"1 DEV
3 qualif";;;"catalogue ID 262";"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AffichageTraitementSpecifique

http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AjoutOffreIdentique";;;;;"finLigne"
831;"à prio";"Story";"COSI C: DM 12-204";;;"Lot 3 -  Liste de ND transmise de CHORUS à SOFT";"Liste de ND transmise de CHORUS à SOFT";"Christophe";;;;5;5;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AccesViaChorus

http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.IdentificationClientParc";;;;;"finLigne"
936;"à prio";"Story";"Perform";;;"Supression du droit securityConfig.DroitEligibilitePaiementTerminal.channels suite à la généralisation de l'éligibilité à Perform";;"Xavier";;;;5;5;;"Q922";"N/A";;;;;"finLigne"
0858;"à prio";"Story";"COSI C: DM 12-204";;;"Permettre l'acquisition FE quand le client possède une Open mais n'a pas de PA";"Permettre l'acquisition FE quand le client possède une Open mais n'a pas de PA";"Christophe";;;;5;5;;;;;;;;"finLigne"
687;"à prio";"Story";"COSI C: DM 12-204";;;"Affichage des SO poussés cachés par OTO";"Afin que les push spécifiques à OTO puissent être mise en avant dans le configurateur";"Christophe";"Rendre visible tous les push OTO dans le configurateur";"story d'Aysel

Pré-requis : projet modélisation OPS dans OPENCAT
";;3;3;;"ICON";"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AffichagePushConfigurateur";;;;;"finLigne"
;"Abandonnée";;;;;"Abandonnée";;;;;;;;;;;;;;;"finLigne"
0969;"à prio";"Story";"Perform";;;"Bloquer les parc convergents en Commande Mobile";;;;;;;;;;;;;;;"finLigne"
0975;"à prio";"Story";"Perform";"30/12/99";;"Perform injecteur
intégrer la wsdl du nouveau service VAD. Lors d'une injection en mode VAD, envoyer le flux vers la bonne url en fonction de l'OC cible (via une classification C_OC_VAD_GENERIQUE)";"envoyer le flux vers le bon service VAD";"Carole/Philippe";;"
Q : Necssite un catalogue avec une classif";"Soft";13;13;;;;;;;;"finLigne"
0976;"à prio";"Story";"Perform";"30/12/99";;"Perform Injecteur
Lorsque toutes les injections utiliseront le WS génériques VAD, supprimer la gestion en fonction de la classification et n'appeler que la nouvelle URL";;"Carole/Philippe";;"
Q : a faire lorsque toutes les injections utiliseront le nouveau WS Story de nettoyage";"Soft";3;3;;"a besoin de O876";;;;;;"finLigne"
0955;"à prio";"Story";"COSI C: DM 12-204";"S.O.";;"Mise à jour des messages de l'écran d'accueil lot 3";;"Christophe";;"
Q : ";"Soft";8;8;;;;;;;;"finLigne"
0839;"à prio";"Story";"Amélioration de la GL";"#N/A";;"Impacts sur les parcours COSI où on se sert de la valeur de O_CONTRAT_MOBILE.F_CODE_OT, i faut désormais prendre la valeur installée en lieu et place de la valeur puisque cet attribut peut avoir été mis à jour par ICON
A priori
- getImpactChangementAbonnement
- getServicesOptionnelsPossiblles";;;;"
Q : ";"Soft";13;13;;;;;;;;"finLigne"
771;"à prio";"Story";"RVOI - RGP_5741- DM1 13-028";"P1";;"RVOI : Bloquer la récupération du moyen de paiement lorsque l'ID ADV du parc est différent de celui passé par le portail CHORUS";"de ne récupérer le moyen de paiement que lorsque les données sont en phase";"Philippe";;;;5;5;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.ConsultCompteFacturation";;;;;;"finLigne"
0816;"à prio";;"PCM lot 3 : DM 13-XXX";;;"Mise à jour des messages PCM dans l'écran d'accueil";"Mise à jour des messages PCM dans l'écran d'accueil";"Christophe";;"10/02/14: lors du COPROJ New PCM de vendredi 07/02/14, le Métier s'est reposé la question de la necessité de cette évolution (le PCM est effectué depuis ACT dans SOFT qui comporte la dernière version des messages ainsi qu'un indicateur ""éligibilité au PCM OA""). 

Nous sommes donc en attente d'un retour Marketing /Métier PCM (prochain COPROJ vendredi 14/02/2014). 

10/02: Attention aux messages MAJ dans le cadre de COSI et la nouvelle guideline pocd";;5;5;;;;;;;;"finLigne"
0826;"à prio";"Story";"DM1 13-XXX OpenFibre en PAP";"S.O.";;"CCOV4: Non regression";;"Xavier";;"
Q : ";"Soft";0;0;;;;;;;;"finLigne"
806;"à prio";"Story";"Frais changement d'offre (13-016)";;;"Ajouter frais ""fixe"" ou ""variable"" pour les frais de migration";;"Didier";;"vérifier avec JM S si budget OK + à déléguer à N2?";;3;3;;;;;;;;"finLigne"
"!";"à prio";"délégué";"COSI C: DM 12-204";"S.O.";;"Lot 3 -  Acquisition mobile 
Ecran d'accueil Soft à l'arrivée depuis Chorus - cas d'acquisition Open.
Rendre le champ MSISDN non saisissable, et positionner la case à cocher ""acquerir nelle ligne mobile"" à cochée et indecochable. ";;;;"
Q : ";"Soft";13;13;;;;;;;;"finLigne"
813;"à prio";"Story";"Frais changement d'offre (13-016)";;;"Frais de migration
mise en place d'un droit à bypasser le calcul ET le positionnement des frais de migration
droitMigrationMobileSansFrais";;"Didier";;"
Dupliquer les messages PCM";;8;8;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.CriteresEligibilite
http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.PriseCommandeQuad.QuadLot3.CalculEtAffichageFraisMigration";;;;;;"finLigne"
781;"A prio";"Story";"RVOI - RGP_5741- DM1 13-028";;;"RVOI : permettre la récupération des coordonnées entre l'univers mobile (PER) et l'univers fibre (THD)";"de faciliter un parcours RVOI  OPEN FIBRE vers offre fibre seule";"Philippe";;"A du être corrigé par l'anomalie sur le non affichage du bloc de paiement pour un RVOI avec OC fibre. A confirmer.";;5;5;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.OrgaPaiements";;;;;;"finLigne"
0606;"A prio";"Story";"COSI C: DM 12-204";"P2.3";;"Lot2 : Ergonomie (dont Femtocell) - info bulle
Dans le configurateur, afficher un picto à la fin de l'offre si cette offre a la property DESCRIPTION_OFFRE. Ce picto donne accès en roll-over au descriptif de l'offre (contenu de la property)";"Donner l'équivalent de ce qu'il y a sur je ne sais plus quel front Mobile (IODA ou Chorus)
servirait en général pour introduire des offres un peu complexe à comprendre (pack thématique, parution Anonymat, …)";"Didier";700;"21/06 : en attente décision palier pour dégel
15/10: sujet remis à l'odre du jour par le sujet femtocell => en attente palier pour  savoir si priorisé";;8;8;;"http://10.101.12.160:8081/FrontPage.GestionAnnulation.AffichageTraitementSpecifique";0;;;;;"finLigne"
697;"A prio";;"COSI C: DM 12-204";;;"Fact. Électronique: 
- Laisser la possibilité de modifier les éléments en parc quand la FE est déjà mise en parc (1014 et 700)
- vérifier les impacts quand la FE est décochable sur les moyens de paiement (au 700)
";;"Christophe/Didier";;"Rien à faire";;0;0;"Façade";;;;;;;"finLigne"
738;"A prio";;"COSI C: DM 12-204";;;"Lot 1-  Multi-sim: 
en tant que 1014 et 700, permettre l'acquisition d'une CS supplémentaire, je veux pouvoir modifier l'adresse de facturation mobile";;"Christophe/Didier";;"A compléter suite à l'atelier métier du 15/10";;21;21;;;;;;;;"finLigne"
795;"A prio";;"Retour prod";;;"Pour tout contrat ayant des VFs, vérifier la cohérence code OC/VF après remontée de parc via Parsifal.
Si la cohérence est OK, ne rien faire de particulier
Si la cohérence est KO (ex: OC Open ADSL, VF Open Fibre), afficher un message bloquant à l'écran d'accueil.";"éviter des runtimes en production";"Xavier";"Si cohérence OK, ne rien voir de particulier
Si cohérence KO, voir le message affiché à l'écran d'accueil et constater que la commande est bloquée";"en attente de test sur QPM => voir avec Remi si tests validés";;5;5;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.CasnonsoftEventuellementRedirect";;;;;;"finLigne"
720;"A prio";"Story";"COSI B: DM 12-063-lot2";"P1";;"Afficher un message d'erreur bloquant lorsque le parc remonté est un Open Fibre (par exemple OC50000000147) et que la VF de déclinaison correspond à une Open ADSL";"de manière à éviter une runtime";"Didier";"Quelque soit l'accès, un message d'erreur bloquant s'affiche dans ce cas";;;5;5;;;0;;;;;"finLigne"
659;"A prio";"Story";"DM 12-211-Projet 4G - évolution parcours";"#N/A";;"Intégration du wsdl de Contrôle de compatibilité";;"Xavier";;"Plus de couverture budgétaire";;21;21;;;;;;;;"finLigne"
652;"A prio";;"OPEN: multilignes et OPEN Data";;;"Mettre à jour le ""chemin de fer"" pour que les opérations soient cohérentes entre l'acquisition et la migration pour les commandes convergentes et les commandes multiligne";;;;;"SOFT";0;0;;;;;;;;"finLigne"
583;"A prio";"Story";"COSI: Etape Open 1014
DM 12-008";;;"Service AS Métier#getServicesOptionnelsPossibles
Actuellement, le seul le paramètre ActivableImmediatement est utilisé par SOFT.
Le paramètre ActivableFacturation est présent mais sa valeur est ""forcée"" à True.
Il faudrait que la valeur de ce paramètre puisse aussi être ""False""
=> Création DTO (contrôle de la nouvelle liste des options activables en date de facturation)
=> Création Soft Option Filter
=> Bi-mode";"toutes les combinaisons d'activation d'un SO soient possibles.
Actuellement: 
- Activable Imm=true + ActivableFac=true => Activation à J, Date ou JFAC.
- Activable Imm=false + ActivableFac=true => Activation à JFAC uniquement.
Manquant:
- Activable Imm=true + ActivableFac=false => Activation à J uniquement.";"Xavier";;"
Option positionnable à J, date de fact ou entre les deux";"Soft";13;13;;"http://dvedv914.intranet-paris.francetelecom.fr:8081/FrontPage.PriseCommandeQuad.QuadLot3.MapperOffresMobilesVersSo";;;;;;"finLigne"
507;"A prio";"Story";"Open 1014/retour exp-compléments";"#N/A";;"Afficher un message bloquant en cas de MSISDN Open transmis par Rforce sans ND";;"Brigitte";;"de se prémunir d'une mauvaise consolidation des parc par RFORCE (parc Mobile Open MAIS pas de parc Home Open)
Cf dernière version du fichier casGestion_messagesAccueil_xx.xls";"Soft";3;3;;;;;;;;"finLigne"
0405;"A prio";"Story";"Retour prod";"P2";;"En guideline CHORUS, bloquer la commande si on ne récupère pas l'OT future (commande mobile) du client";;"Didier / Brigitte";;"defect à vérifier?";"SOFT";5;5;;"http://10.101.12.160:8081/FrontPage.PriseCommandeQuad.NouveauMsgErreurRecupCmdMobileChorus ";;;;;;"finLigne"
0523;"A prio";"Story";"COSI: Etape Open 1014
DM 12-008";"P4.2";;"DM1 COSI Etape A - Transmettre le code EAN13 du PCM à OPAL";"Afin de ne plus gérer l'identifiant interne spécifique à OPAL, mais uniquement le code EAN13 du référentiel des terminaux CALIPSO";"Brigitte";"en même temps ou avant Façade (le soa doit être alimenté). A faire avant mi-oct.";"EAN13

S'appuit sur la solution cible avec reprise IHM ACT COSI Etape A
- ajout d'un attribut sur le ProductService terminaux mobiles ""PSTEVOIX""
le code EAN13 est à récupéré du COQ de OPAL (ResourceSpecCharValue.characteristicValue)
Opal arrivera le 26/06";"SOFT,CATALOGUE,FACADE";5;5;;"http://10.101.12.160:8081/FrontPage.PriseCommandeQuad.QuadLot3.ValorisationInfosProductServicePcm";;;;;;"finLigne"
0593;"A prio";"Story";"COSI B: DM 12-063-lot2";"P4.1";;"lien vers ACT:
supprimer les lien lorsqu'on est en ""mode dégradé"" COSI Etape A";;;;;"Soft";3;3;;;;;;;;"finLigne"
0684;"A prio";"Story";"DM 12-211-Projet 4G - évolution parcours";;;"4G:
Sur les parcours d'acquisition/migration, faire en sorte que, si un code So est présent 2 fois (ex: option musique), ce code ne soit envoyé qu'une fois dans la requête LoveOrange de compatibilité Teminal/offre/Option";;;;;"Soft";"3 ou 5";"3 ou 5";;"http://dvedv914.intranet-paris.francetelecom.fr:8081/FrontPage.PriseCommandeQuad.QuadLot3.ControleCompatibiliteTerminalCommandeMobile";;;;;;"finLigne"
830;"A prio";;"COSI C: DM 12-204";;;"Lot 2 -  Déménagement - option ""pack déménagement""";"Déménagement - option ""pack déménagement""";"Christophe";;"Impact catalogue uniquement";;;;;"Catalogue ID 216";;;;;;"finLigne"
832;"A prio";;"COSI C: DM 12-204";;;"Lot 3 -  Envoi des correspondances mobiles à Scribe";"Envoi des correspondances mobiles à Scribe";"Christophe";;;;;;;;;;;;;"finLigne"
0857;"A prio";"Story";"Perform";;;"Remplacer systématiquement appel ACT dans onglet Terminaux par appel à Castor-Terminaux via icon
";;"Xavier";;;;55;55;;;"Appel ACT:
http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.PriseCommandeQuad.QuadLot3.AppelerUrlAct
Retour ACT:
http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.PriseCommandeQuad.QuadLot3.ValorisationInfosPcm";;;;;"finLigne"
"#";"en attente
gelé";"it.";;"pas de N° itération";;"ITERATION en attente
gelé";;" ";;;;151;130;21;;;0;;;;"finLigne"
0925;"en attente
gelé";"Story";"Perform";"P1";;"Clé de lettrage - Boutique(Distribution) acquisition/fidelisation:
Réception de nouveaux paramètres d'URL:

Soft vérifie la valeur du paramètre d’url COD_ENSEIGNE :
- Si COD_ENSEIGNE = MOBISTORE
o Soft concatène le code MOB + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
- Si COD_ENSEIGNE = PSEAVAILA2
o Soft concatène le code GDT + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
- Si COD_ENSEIGNE différent de MOBISTORE, différent de PSEAVAILA2 et non vide
o Soft concatène le code RMO + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
Si COD_ENSEIGNE = vide
- Soft vérifie la valeur du paramètre d’url COD_AGENCE (code AD + CU-ID) :
o Si le paramètre est renseigné, Soft tronque le code reçu pour ne garder que les 3 premiers caractères
 Soft concatène le code déterminé précédemment + la date de la commande
 Soft envoie cette clef de lettrage dans le CCO FACADE
o Si le paramètre n’est pas renseigné, Soft ne valorise pas la balise du CCO Facade

OU

Soft transmet à Facade soit le COD_ENSEIGNE, soit le COD_AGENCE sans traitement
";;"Xavier";;;"Soft";"8

OU

3";"8

OU

3";;"Story catalogue à prévoir?
Ajout d'un attribut à O_Terminal pour véhiculer la clef de lettrage";;;;;;"finLigne"
1077;"en attente
gelé";"Story";"Perform";;;"Perform
En commande convergente, si aucune modification n'a été apportée dans les play Internet, ne pas afficher le bloc de Livraison de la commande Internet (DLIS) ni appeler le CCODD de DLIS

Règles actuelles:
Pas d'affichage si:
* Univers Mobile ou Multi-Equipement
* Opération de Terminal Acquisition avec un contract convergent et en univers convergent
* droitDlis + opération sur le Hardware ne doit pas être REEXPEDITION

Nouvelles règles:
Pas d'affichage si:
* Univers Mobile ou Multi-Equipement
* Univers Convergent: Aucune action sur les play Internet (Terminal seul, modification d'offre sans action sur la partie MS,...)
* droitDlis + opération sur le Hardware ne doit pas être REEXPEDITION

annulée car en attente d'une dde dévolution coté DLIS
";"Ne pas parler de livraison Internet s'il n'y en a pas";"Xavier/Stephanie";"Commande convergente + DroitDLIS = true:
* Double acquisition OU NA Home + client Mobile => Open: affichage du bloc
* Client MS + NA mobile OU double migration => Open: affichage du bloc
* Modification OU Déménagement iso-offre avec modification de la partie Internet: affichage du bloc
* Modification OU Déménagement iso-offre sans modification de la partie Internet: pas d'affichage du bloc
* Déménagement avec changement d'offre: affichage du bloc
* Terminal seul: pas d'affichage du bloc


Commande mobile: 
* Tout acte de gestion: Pas d'affichage du bloc

+ non reg sur univers Internet, ChoixBO et Multi-équipement";;;8;8;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AfficherDelaiLivraison";;;;;"finLigne"
0912;"en attente
gelé";"Story";"Perform";"30/12/99";;"Clé de lettrage - Boutique(Distribution) acquisition/fidelisation:
Réception de nouveaux paramètres d'URL:

Soft vérifie la valeur du paramètre d’url COD_ENSEIGNE :
- Si COD_ENSEIGNE = MOBISTORE
o Soft concatène le code MOB + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
- Si COD_ENSEIGNE = PSEAVAILA2
o Soft concatène le code GDT + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
- Si COD_ENSEIGNE différent de MOBISTORE, différent de PSEAVAILA2 et non vide
o Soft concatène le code RMO + la date de la commande
o Soft envoie cette clef de lettrage dans le CCO FACADE
Si COD_ENSEIGNE = vide
- Soft vérifie la valeur du paramètre d’url COD_AGENCE (code AD + CU-ID) :
o Si le paramètre est renseigné, Soft tronque le code reçu pour ne garder que les 3 premiers caractères
 Soft concatène le code déterminé précédemment + la date de la commande
 Soft envoie cette clef de lettrage dans le CCO FACADE
o Si le paramètre n’est pas renseigné, Soft ne valorise pas la balise du CCO Facade

OU

Soft transmet à Facade soit le COD_ENSEIGNE, soit le COD_AGENCE sans traitement";;"Christophe";;"
Q : ";"Soft";1;1;;;;;;;;"finLigne"
0817;"en attente
gelé";"Story";"Frais changement d'offre (13-016)";"#N/A";;"Gestion de la date de DRE";"doublon de story";"didier";;"
Q : ";"Soft";8;8;;;;;;;;"finLigne"
815;"en attente
gelé";"Story";"COSI C: DM 12-204";;;"Lot 2 - Transmettre au configurateur un indicateur de parcours COSI S2D0";"Lot 2 - Transmettre au configurateur un indicateur de parcours COSI S2D0";"Christophe";"En accès TEL via R-Force, si Soft rencontre des problèmes de remontée du client ou du parc, alors on ne lui proposera pas le ""formulaire eTask"" mais ""opération non autorisée""";;;5;5;;;0;;;;;"finLigne"
760;"en attente
gelé";;"COSI C: DM 12-204";;;"Lot 2- Renouvellement Carte SIM : 
en tant que 1014 et 700, laisser le choix au client de renouveller sa carte SIM";;"Christophe";"Lors d'une acquisition OPEN, ne plus pré-remplir le N° de contact de suivi commande avec le N° de contact de l'écran ""Information pour la création du client""";"en fonction du budget";;13;13;;;;;;;;"finLigne"
778;"en attente
gelé";;"COSI C: DM 12-204";;;"Renouvellement Carte SIM : 
en tant que 1014 et 700, laisser le choix au client de renouveler sa carte SIM";;"Christophe/Didier";;"item odebi prévu en ité 8 ou 9
doublon avec la 760 - mis à 13";;0;0;;;;;;;;"finLigne"
749;"en attente
gelé";;"COSI C: DM 12-204";;;"Lot 2- Laisser la possibilité de positionner un SO post Jfac au 1014 et au 700";;;"Lors d'une acquisition OPEN, ne plus pré-remplir le N° de contact de suivi commande avec le N° de contact de l'écran ""Information pour la création du client""";"en fonction du budget
vérifier le contrôle sur la date effectué par soft";;13;13;;;;;;;;"finLigne"
775;"en attente
gelé";"Story";"COSI C: DM 12-204";;;"Lot 1- Multi-sim: 
en tant que 1014 et 700, avoir l'adresse de facturation mobile affichée sur l'écran d'accueil et le détail du parc.";;"Christophe";;"en étude suite atelier métier du 15/10 (robot)
18/11: sujet sorti de la PS par Cosi (plus d'acquisition de CS sur un dem.)";;21;21;;;;;;;;"finLigne"
